ID,Type,SKU,Name,Published,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Manage stock?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: product_group,Meta: color_name,Meta: color_hex,Meta: complete_the_look,Meta: maincat,Meta: subcat
,variable,kids-cotton-pleated-skirt-top-set-white-navy,KIDS COTTON PLEATED SKIRT & TOP SET,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Girls' Captain Style Sailor Two-Piece Set</h2>  <p>    Elevate your little one’s wardrobe with our adorable     <strong>Girls' Captain Style Sailor Two-Piece Set</strong>, designed for comfort, charm,     and a timeless nautical look. The crisp white short-sleeve top features a classic sailor collar,     navy contrast trim, and whimsical cat-shaped pocket patches. Paired with a coordinating navy     pleated skirt, this set creates a stylish and playful outfit perfect for playtime, outings, and     special occasions. Crafted from soft, breathable cotton, it ensures all-day comfort.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Made from high-quality cotton, this set delivers superior softness, breathability, and gentle     comfort for sensitive skin. The lightweight material allows easy movement, while the stitched     trims and structured pleats are designed to maintain their shape through regular wear and washing.  </p>  <h3>Thoughtful, Stylish Design</h3>  <p>    <strong>Composition:</strong> Predominantly cotton (blend may vary slightly but always prioritizes comfort).<br>    <strong>Top:</strong> Classic sailor-style collar with navy trim, stitched bow accent, and contrasting navy     cat-shaped pocket patches.<br>    <strong>Bottom:</strong> Matching navy pleated skirt with a soft, elastic waistband for a comfortable, secure fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with similar colors using a mild detergent. Tumble dry low or hang to dry to preserve     the pleats and color vibrancy. If ironing is needed, use a low heat setting and avoid direct heat on     decorative trims.  </p></section>",,,taxable,,1,4,,0,,1,,,,,,,,370,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy2-1.jpg?v=1764515159,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy2-3.jpg?v=1764533329,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy2-2.jpg?v=1764533329,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy2-4.jpg?v=1764515160,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy2-5.jpg?v=1764515160",,,,,,,,,,pa_size,="1-2"|="3-4"|="5-6"|="6-7",1,1,kids-cotton-pleated-skirt-top-set,White / Navy,"#FFFFFF,#293A65",,,
,variation,GLE02WN80,,1,,,,,,,0,0,,,,1,,,,,,,,370,,,,,,,kids-cotton-pleated-skirt-top-set-white-navy,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE02WN90,,1,,,,,,,1,2,,,,1,,,,,,,,370,,,,,,,kids-cotton-pleated-skirt-top-set-white-navy,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE02WN100,,1,,,,,,,1,2,,,,1,,,,,,,,370,,,,,,,kids-cotton-pleated-skirt-top-set-white-navy,,,,,,,pa_size,="5-6",,,,,,,,
,variation,GLE02WN110,,1,,,,,,,0,0,,,,1,,,,,,,,370,,,,,,,kids-cotton-pleated-skirt-top-set-white-navy,,,,,,,pa_size,="6-7",,,,,,,,
,variable,kids-cotton-trouser-top-set-unisex-white-navy,KIDS COTTON TROUSER & TOP SET,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Boys' Captain Style Sailor Two-Piece Set</h2>  <p>    Introducing our charming <strong>Boys' Captain Style Sailor Two-Piece Set</strong>, designed for comfort,     flexibility, and adventure-filled days. The crisp white long-sleeve top features a classic navy sailor     collar and playful embroidered anchor detail on the pocket. Paired with coordinating navy trousers     with a soft elastic waistband, this outfit provides a secure and comfortable fit—perfect for active     play, cooler weather, and everyday wear. Crafted from breathable cotton, it combines timeless style     with all-day ease.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Made from high-quality cotton, this set offers natural breathability, exceptional softness, and gentle     comfort for sensitive skin. The durable fabric is lightweight, easy to wear, and designed to support     free movement while maintaining a polished sailor-inspired appearance throughout the day.  </p>  <h3>Thoughtful, Nautical Design</h3>  <p>    <strong>Composition:</strong> Cotton (specific blends may vary slightly, but always prioritize cotton comfort).<br>    <strong>Top:</strong> White long-sleeve shirt with a navy-trim sailor collar, contrasting navy pocket flaps,     and an embroidered anchor detail.<br>    <strong>Bottoms:</strong> Matching navy trousers with a soft elasticated waistband for a comfortable, easy pull-on fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with like colors using a mild detergent. Tumble dry low or hang to dry.     If ironing is needed, use a low heat setting and avoid direct heat on the embroidered anchor     and other decorative trims.  </p></section>",,,taxable,,1,4,,0,,1,,,,,,,,370,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy3-1.jpg?v=1764515316,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy3-2.jpg?v=1764515316,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy3-4.jpg?v=1764534088,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy3-5.jpg?v=1764534088,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy3-3.jpg?v=1764534088,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhiteNavy3-6.jpg?v=1764515317",,,,,,,,,,pa_size,="1-2"|="2-3"|="3-4"|="4-5",1,1,kids-cotton-trouser-top-set-unisex,White / Navy,"#FFFFFF,#293A65",,,
,variation,GLE03WN80,,1,,,,,,,0,0,,,,1,,,,,,,,370,,,,,,,kids-cotton-trouser-top-set-unisex-white-navy,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE03WN90,,1,,,,,,,1,2,,,,1,,,,,,,,370,,,,,,,kids-cotton-trouser-top-set-unisex-white-navy,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE03WN100,,1,,,,,,,1,2,,,,1,,,,,,,,370,,,,,,,kids-cotton-trouser-top-set-unisex-white-navy,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE03WN110,,1,,,,,,,0,0,,,,1,,,,,,,,370,,,,,,,kids-cotton-trouser-top-set-unisex-white-navy,,,,,,,pa_size,="4-5",,,,,,,,
,variable,kids-sleeveless-cotton-top-pleated-skirt-powder-blue,KIDS SLEEVELESS COTTON TOP & PLEATED SKIRT,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Girls' Sleeveless Polo Top &amp; Pleated Skirt Two-Piece Set</h2>  <p>    This sweet and stylish <strong>two-piece warm-weather set</strong> is perfect for sunny days, offering a lightweight,     breathable, and comfortable fit. The outfit includes a sleeveless polo-style top with a small structured     collar and an adorable embroidered teddy bear detail on the chest. It pairs perfectly with the matching     pleated mini skirt, designed with an elasticated waistband for easy, pull-on wear. Available in soft     Powder Blue and classic White, this cotton set brings a fresh, athletic-inspired charm to your little     one’s wardrobe.  </p>  <h3>Soft, Breathable Cotton Fabric</h3>  <p>    Crafted from <strong>high-quality cotton</strong>, this set provides excellent natural breathability and a cool, soft     feel against the skin—ideal for warm climates and active days outdoors. The lightweight fabric keeps     children comfortable while maintaining a clean, crisp, sporty look.  </p>  <h3>Thoughtful, Summer-Ready Design</h3>  <p>    <strong>Composition:</strong> Cotton fabric (specific blend may vary but always prioritizes comfort).<br>    <strong>Top:</strong> Sleeveless polo-style top featuring a neat collar and a charming embroidered teddy bear     motif on the chest.<br>    <strong>Skirt:</strong> Matching pleated mini skirt with an elasticated waistband for easy dressing and a     comfortable, flexible fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with like colors using a mild detergent. Tumble dry low or hang to dry to preserve     the pleats and maintain fabric color. If ironing is needed, use a low heat setting and avoid direct contact     with the embroidered detail.  </p></section>",,,taxable,,1,5,,0,,1,,,,,,,,350,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/powderblue4-1.jpg?v=1764520233,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/powderblue4-2.jpg?v=1764520233,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/powderblue4-3.jpg?v=1764520233,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/powderblue4-4.jpg?v=1764520233,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/powder4-5.jpg?v=1764520233",,,,,,,,,,pa_size,="1-2"|="3-4"|="5-6"|="6-7"|="8-9",1,1,kids-sleeveless-cotton-top-pleated-skirt,Powder Blue,#D8EFF5,,,
,variation,GLE04PWB80,,1,,,,,,,0,0,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-powder-blue,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE04PWB90,,1,,,,,,,1,2,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-powder-blue,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE04PWB100,,1,,,,,,,1,3,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-powder-blue,,,,,,,pa_size,="5-6",,,,,,,,
,variation,GLE04PWB110,,1,,,,,,,0,0,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-powder-blue,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE04PWB120,,1,,,,,,,0,0,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-powder-blue,,,,,,,pa_size,="8-9",,,,,,,,
,variable,kids-sleeveless-cotton-top-pleated-skirt-white,KIDS SLEEVELESS COTTON TOP & PLEATED SKIRT,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Girls' Sleeveless Polo Top &amp; Pleated Skirt Two-Piece Set</h2>  <p>    This sweet and stylish <strong>two-piece warm-weather set</strong> is perfect for sunny days, offering a lightweight,     breathable, and comfortable fit. The outfit includes a sleeveless polo-style top with a small structured     collar and an adorable embroidered teddy bear detail on the chest. It pairs perfectly with the matching     pleated mini skirt, designed with an elasticated waistband for easy, pull-on wear. Available in soft     Powder Blue and classic White, this cotton set brings a fresh, athletic-inspired charm to your little     one’s wardrobe.  </p>  <h3>Soft, Breathable Cotton Fabric</h3>  <p>    Crafted from <strong>high-quality cotton</strong>, this set provides excellent natural breathability and a cool, soft     feel against the skin—ideal for warm climates and active days outdoors. The lightweight fabric keeps     children comfortable while maintaining a clean, crisp, sporty look.  </p>  <h3>Thoughtful, Summer-Ready Design</h3>  <p>    <strong>Composition:</strong> Cotton fabric (specific blend may vary but always prioritizes comfort).<br>    <strong>Top:</strong> Sleeveless polo-style top featuring a neat collar and a charming embroidered teddy bear     motif on the chest.<br>    <strong>Skirt:</strong> Matching pleated mini skirt with an elasticated waistband for easy dressing and a     comfortable, flexible fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with like colors using a mild detergent. Tumble dry low or hang to dry to preserve     the pleats and maintain fabric color. If ironing is needed, use a low heat setting and avoid direct contact     with the embroidered detail.  </p></section>",,,taxable,,1,9,,0,,1,,,,,,,,350,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0496.jpg?v=1764520866,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0499.jpg?v=1764520866,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0504.jpg?v=1764520866",,,,,,,,,,pa_size,="1-2"|="3-4"|="5-6"|="6-7"|="8-9",1,1,kids-sleeveless-cotton-top-pleated-skirt,White,#FFFFFF,,,
,variation,GLE04PWHT80,,1,,,,,,,1,2,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-white,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE04PWHT90,,1,,,,,,,1,2,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-white,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE04PWHT100,,1,,,,,,,1,2,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-white,,,,,,,pa_size,="5-6",,,,,,,,
,variation,GLE04PWHT110,,1,,,,,,,1,2,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-white,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE04PWHT120,,1,,,,,,,1,1,,,,1,,,,,,,,350,,,,,,,kids-sleeveless-cotton-top-pleated-skirt-white,,,,,,,pa_size,="8-9",,,,,,,,
,variable,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-muted-blue,Kids' Cotton Quilted Sweatshirt and Sweatpants Set,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Unisex Quilted Sweatshirt &amp; Jogger Two-Piece Cozy Set</h2>  <p>    This cozy <strong>two-piece quilted set</strong> is designed for ultimate comfort and warmth, making it perfect for cooler     days and relaxed play. The unisex outfit includes a soft quilted sweatshirt with a gentle button-up front,     rounded collar, and adorable embroidered animal details. It pairs effortlessly with matching quilted     sweatpants featuring a relaxed “leisure look” fit and a comfortable elasticated waistband for easy dressing.     Available in soothing colors like Muted Blue, Warm Beige, and Light Blush Pink, this set is ideal for sleep,     lounging, and daily comfort.  </p>  <h3>Soft, Insulating Quilted Fabric</h3>  <p>    Crafted from <strong>cotton with a cozy quilted texture</strong>, this fabric provides extra insulation while remaining     breathable and gentle on sensitive skin. The plush material offers all-day comfort and retains its softness     even after repeated washing, ensuring long-lasting wear.  </p>  <h3>Thoughtfully Designed for Cozy Comfort</h3>  <p>    <strong>Composition:</strong> Predominantly cotton with quilted construction (specific blend may vary).<br>    <strong>Top:</strong> Long-sleeve quilted sweatshirt with a rounded collar, button-up front, and charming embroidered     animal details.<br>    <strong>Bottoms:</strong> Coordinating quilted sweatpants featuring a soft elasticated waistband and banded cuffs for a     secure, comfortable fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with like colors on a gentle cycle using a mild detergent. Tumble dry low or lay flat to     dry to maintain the quilted texture and garment shape. Do not bleach. If ironing is necessary, use a low     heat setting and avoid direct contact with the embroidered elements.  </p></section>",,,taxable,,1,13,,0,,1,,,,,,,,300,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Product05MutedBlue01Front.jpg?v=1764927739,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/WhatsApp_Image_2025-12-11_at_16.09.53.jpg?v=1765455056",,,,,,,,,,pa_size,="6-12"|="1-2"|="2-3"|="3-4",1,1,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set,Muted Blue,#E8EDF0,,,
,variation,GLE05PMB73,,1,,,,,,,1,10,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-muted-blue,,,,,,,pa_size,="6-12",,,,,,,,
,variation,GLE05PMB80,,1,,,,,,,1,2,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-muted-blue,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE05PMB90,,1,,,,,,,1,1,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-muted-blue,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE05PMB100,,1,,,,,,,0,0,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-muted-blue,,,,,,,pa_size,="3-4",,,,,,,,
,variable,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-warm-beige,Kids' Cotton Quilted Sweatshirt and Sweatpants Set,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Unisex Quilted Sweatshirt &amp; Jogger Two-Piece Cozy Set</h2>  <p>    This cozy <strong>two-piece quilted set</strong> is designed for ultimate comfort and warmth, making it perfect for cooler     days and relaxed play. The unisex outfit includes a soft quilted sweatshirt with a gentle button-up front,     rounded collar, and adorable embroidered animal details. It pairs effortlessly with matching quilted     sweatpants featuring a relaxed “leisure look” fit and a comfortable elasticated waistband for easy dressing.     Available in soothing colors like Muted Blue, Warm Beige, and Light Blush Pink, this set is ideal for sleep,     lounging, and daily comfort.  </p>  <h3>Soft, Insulating Quilted Fabric</h3>  <p>    Crafted from <strong>cotton with a cozy quilted texture</strong>, this fabric provides extra insulation while remaining     breathable and gentle on sensitive skin. The plush material offers all-day comfort and retains its softness     even after repeated washing, ensuring long-lasting wear.  </p>  <h3>Thoughtfully Designed for Cozy Comfort</h3>  <p>    <strong>Composition:</strong> Predominantly cotton with quilted construction (specific blend may vary).<br>    <strong>Top:</strong> Long-sleeve quilted sweatshirt with a rounded collar, button-up front, and charming embroidered     animal details.<br>    <strong>Bottoms:</strong> Coordinating quilted sweatpants featuring a soft elasticated waistband and banded cuffs for a     secure, comfortable fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with like colors on a gentle cycle using a mild detergent. Tumble dry low or lay flat to     dry to maintain the quilted texture and garment shape. Do not bleach. If ironing is necessary, use a low     heat setting and avoid direct contact with the embroidered elements.  </p></section>",,,taxable,,1,3,,0,,1,,,,,,,,300,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0523.jpg?v=1764560342,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0765.jpg?v=1764560494",,,,,,,,,,pa_size,="6-12"|="1-2"|="2-3"|="3-4",1,1,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set,Warm Beige,#EDE3D4,,,
,variation,GLE05PWB73,,1,,,,,,,1,1,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-warm-beige,,,,,,,pa_size,="6-12",,,,,,,,
,variation,GLE05PWB80,,1,,,,,,,1,1,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-warm-beige,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE05PWB90,,1,,,,,,,0,0,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-warm-beige,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE05PWB100,,1,,,,,,,1,1,,,,1,,,,,,,,300,,,,,,,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-warm-beige,,,,,,,pa_size,="3-4",,,,,,,,
,variable,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set-nectar,Kids' Cotton Quilted Sweatshirt and Sweatpants Set,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Unisex Quilted Sweatshirt &amp; Jogger Two-Piece Cozy Set</h2>  <p>    This cozy <strong>two-piece quilted set</strong> is designed for ultimate comfort and warmth, making it perfect for cooler     days and relaxed play. The unisex outfit includes a soft quilted sweatshirt with a gentle button-up front,     rounded collar, and adorable embroidered animal details. It pairs effortlessly with matching quilted     sweatpants featuring a relaxed “leisure look” fit and a comfortable elasticated waistband for easy dressing.     Available in soothing colors like Muted Blue, Warm Beige, and Light Blush Pink, this set is ideal for sleep,     lounging, and daily comfort.  </p>  <h3>Soft, Insulating Quilted Fabric</h3>  <p>    Crafted from <strong>cotton with a cozy quilted texture</strong>, this fabric provides extra insulation while remaining     breathable and gentle on sensitive skin. The plush material offers all-day comfort and retains its softness     even after repeated washing, ensuring long-lasting wear.  </p>  <h3>Thoughtfully Designed for Cozy Comfort</h3>  <p>    <strong>Composition:</strong> Predominantly cotton with quilted construction (specific blend may vary).<br>    <strong>Top:</strong> Long-sleeve quilted sweatshirt with a rounded collar, button-up front, and charming embroidered     animal details.<br>    <strong>Bottoms:</strong> Coordinating quilted sweatpants featuring a soft elasticated waistband and banded cuffs for a     secure, comfortable fit.  </p>  <h3>Easy Care Instructions</h3>  <p>    Machine wash cold with like colors on a gentle cycle using a mild detergent. Tumble dry low or lay flat to     dry to maintain the quilted texture and garment shape. Do not bleach. If ironing is necessary, use a low     heat setting and avoid direct contact with the embroidered elements.  </p></section>",,,taxable,,1,9,,0,,1,,,,,,,,300,Uncategorized,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0754.jpg?v=1764560628,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0755.jpg?v=1764567629",,,,,,,,,,pa_size,="6-12"|="1-2"|="2-3"|="3-4",1,1,kids-cotton-comfort-quilted-sweatshirt-and-sweatpants-set,Nectar,#ECDACC,,,
